time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.zHead;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z)
18.122;0;-0.242;0.955;1.281;1;-0.248;0.991;1.318;2;-0.390;1.132;1.332;3;-0.202;1.365;1.316;4;-0.390;1.132;1.332;5;-0.523;0.955;1.361;6;-0.456;0.802;1.227;7;-0.447;0.764;1.205;8;-0.104;1.113;1.392;9;-0.007;1.113;1.392;10;0.058;0.835;1.329;10;0.058;0.835;1.329;12;-0.306;0.894;1.253;13;-0.472;0.692;1.378;14;-0.347;0.532;1.215;15;-0.155;0.725;1.225;16;-0.179;0.885;1.287;17;-0.372;0.665;1.242;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.129;0;-0.242;0.955;1.282;1;-0.249;0.990;1.319;2;-0.388;1.133;1.326;3;-0.200;1.365;1.316;4;-0.388;1.133;1.326;5;-0.521;0.962;1.324;6;-0.434;0.800;1.211;7;-0.417;0.755;1.196;8;-0.103;1.112;1.396;9;-0.005;1.112;1.396;10;0.051;0.840;1.320;10;0.051;0.840;1.320;12;-0.306;0.894;1.253;13;-0.466;0.688;1.373;14;-0.347;0.532;1.215;15;-0.155;0.725;1.225;16;-0.179;0.884;1.290;17;-0.367;0.663;1.244;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.136;0;-0.242;0.955;1.282;1;-0.249;0.990;1.319;2;-0.388;1.133;1.326;3;-0.200;1.365;1.316;4;-0.388;1.133;1.326;5;-0.521;0.962;1.324;6;-0.434;0.800;1.211;7;-0.417;0.755;1.196;8;-0.103;1.112;1.396;9;-0.005;1.112;1.396;10;0.051;0.840;1.320;10;0.051;0.840;1.320;12;-0.306;0.894;1.253;13;-0.466;0.688;1.373;14;-0.347;0.532;1.215;15;-0.155;0.725;1.225;16;-0.179;0.884;1.290;17;-0.367;0.663;1.244;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.143;0;-0.242;0.955;1.282;1;-0.249;0.990;1.319;2;-0.388;1.133;1.326;3;-0.200;1.365;1.316;4;-0.388;1.133;1.326;5;-0.521;0.962;1.324;6;-0.434;0.800;1.211;7;-0.417;0.755;1.196;8;-0.103;1.112;1.396;9;-0.005;1.112;1.396;10;0.051;0.840;1.320;10;0.051;0.840;1.320;12;-0.306;0.894;1.253;13;-0.466;0.688;1.373;14;-0.347;0.532;1.215;15;-0.155;0.725;1.225;16;-0.179;0.884;1.290;17;-0.367;0.663;1.244;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.150;0;-0.242;0.955;1.282;1;-0.249;0.990;1.319;2;-0.388;1.133;1.326;3;-0.200;1.365;1.316;4;-0.388;1.133;1.326;5;-0.521;0.962;1.324;6;-0.434;0.800;1.211;7;-0.417;0.755;1.196;8;-0.103;1.112;1.396;9;-0.005;1.112;1.396;10;0.051;0.840;1.320;10;0.051;0.840;1.320;12;-0.306;0.894;1.253;13;-0.466;0.688;1.373;14;-0.347;0.532;1.215;15;-0.155;0.725;1.225;16;-0.179;0.884;1.290;17;-0.367;0.663;1.244;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.158;0;-0.241;0.955;1.283;1;-0.249;0.990;1.320;2;-0.384;1.133;1.318;3;-0.196;1.365;1.315;4;-0.384;1.133;1.318;5;-0.516;0.969;1.284;6;-0.425;0.801;1.202;7;-0.407;0.751;1.192;8;-0.102;1.112;1.399;9;-0.002;1.112;1.399;10;0.047;0.844;1.311;10;0.047;0.844;1.311;12;-0.305;0.893;1.253;13;-0.441;0.667;1.352;14;-0.513;0.873;1.239;15;-0.155;0.725;1.225;16;-0.178;0.883;1.292;17;-0.300;0.632;1.232;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.165;0;-0.241;0.955;1.283;1;-0.249;0.990;1.320;2;-0.384;1.133;1.318;3;-0.196;1.365;1.315;4;-0.384;1.133;1.318;5;-0.516;0.969;1.284;6;-0.425;0.801;1.202;7;-0.407;0.751;1.192;8;-0.102;1.112;1.399;9;-0.002;1.112;1.399;10;0.047;0.844;1.311;10;0.047;0.844;1.311;12;-0.305;0.893;1.253;13;-0.441;0.667;1.352;14;-0.513;0.873;1.239;15;-0.155;0.725;1.225;16;-0.178;0.883;1.292;17;-0.300;0.632;1.232;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.172;0;-0.241;0.955;1.283;1;-0.249;0.990;1.320;2;-0.384;1.133;1.318;3;-0.196;1.365;1.315;4;-0.384;1.133;1.318;5;-0.516;0.969;1.284;6;-0.425;0.801;1.202;7;-0.407;0.751;1.192;8;-0.102;1.112;1.399;9;-0.002;1.112;1.399;10;0.047;0.844;1.311;10;0.047;0.844;1.311;12;-0.305;0.893;1.253;13;-0.441;0.667;1.352;14;-0.513;0.873;1.239;15;-0.155;0.725;1.225;16;-0.178;0.883;1.292;17;-0.300;0.632;1.232;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.179;0;-0.241;0.955;1.283;1;-0.249;0.990;1.320;2;-0.384;1.133;1.318;3;-0.196;1.365;1.315;4;-0.384;1.133;1.318;5;-0.516;0.969;1.284;6;-0.425;0.801;1.202;7;-0.407;0.751;1.192;8;-0.102;1.112;1.399;9;-0.002;1.112;1.399;10;0.047;0.844;1.311;10;0.047;0.844;1.311;12;-0.305;0.893;1.253;13;-0.441;0.667;1.352;14;-0.513;0.873;1.239;15;-0.155;0.725;1.225;16;-0.178;0.883;1.292;17;-0.300;0.632;1.232;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.187;0;-0.241;0.955;1.283;1;-0.249;0.990;1.320;2;-0.384;1.133;1.318;3;-0.196;1.365;1.315;4;-0.384;1.133;1.318;5;-0.516;0.969;1.284;6;-0.425;0.801;1.202;7;-0.407;0.751;1.192;8;-0.102;1.112;1.399;9;-0.002;1.112;1.399;10;0.047;0.844;1.311;10;0.047;0.844;1.311;12;-0.305;0.893;1.253;13;-0.441;0.667;1.352;14;-0.513;0.873;1.239;15;-0.155;0.725;1.225;16;-0.178;0.883;1.292;17;-0.300;0.632;1.232;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.195;0;-0.240;0.954;1.284;1;-0.249;0.990;1.320;2;-0.378;1.132;1.308;3;-0.190;1.365;1.313;4;-0.378;1.132;1.308;5;-0.503;0.974;1.243;6;-0.400;0.803;1.171;7;-0.374;0.748;1.159;8;-0.100;1.111;1.400;9;0.005;1.111;1.400;10;0.046;0.846;1.301;10;0.046;0.846;1.301;12;-0.302;0.893;1.253;13;-0.430;0.658;1.342;14;-0.505;0.875;1.203;15;-0.155;0.725;1.225;16;-0.176;0.882;1.294;17;-0.273;0.620;1.227;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.203;0;-0.240;0.954;1.284;1;-0.249;0.990;1.320;2;-0.378;1.132;1.308;3;-0.190;1.365;1.313;4;-0.378;1.132;1.308;5;-0.503;0.974;1.243;6;-0.400;0.803;1.171;7;-0.374;0.748;1.159;8;-0.100;1.111;1.400;9;0.005;1.111;1.400;10;0.046;0.846;1.301;10;0.046;0.846;1.301;12;-0.302;0.893;1.253;13;-0.430;0.658;1.342;14;-0.505;0.875;1.203;15;-0.155;0.725;1.225;16;-0.176;0.882;1.294;17;-0.273;0.620;1.227;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.213;0;-0.240;0.954;1.284;1;-0.249;0.990;1.320;2;-0.378;1.132;1.308;3;-0.190;1.365;1.313;4;-0.378;1.132;1.308;5;-0.503;0.974;1.243;6;-0.400;0.803;1.171;7;-0.374;0.748;1.159;8;-0.100;1.111;1.400;9;0.005;1.111;1.400;10;0.046;0.846;1.301;10;0.046;0.846;1.301;12;-0.302;0.893;1.253;13;-0.430;0.658;1.342;14;-0.505;0.875;1.203;15;-0.155;0.725;1.225;16;-0.176;0.882;1.294;17;-0.273;0.620;1.227;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.223;0;-0.240;0.954;1.284;1;-0.249;0.990;1.320;2;-0.378;1.132;1.308;3;-0.190;1.365;1.313;4;-0.378;1.132;1.308;5;-0.503;0.974;1.243;6;-0.400;0.803;1.171;7;-0.374;0.748;1.159;8;-0.100;1.111;1.400;9;0.005;1.111;1.400;10;0.046;0.846;1.301;10;0.046;0.846;1.301;12;-0.302;0.893;1.253;13;-0.430;0.658;1.342;14;-0.505;0.875;1.203;15;-0.155;0.725;1.225;16;-0.176;0.882;1.294;17;-0.273;0.620;1.227;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.230;0;-0.238;0.954;1.284;1;-0.248;0.990;1.320;2;-0.372;1.132;1.297;3;-0.184;1.365;1.308;4;-0.372;1.132;1.297;5;-0.485;0.975;1.205;6;-0.412;0.816;1.133;7;-0.386;0.757;1.126;8;-0.096;1.111;1.400;9;0.017;1.111;1.400;10;0.050;0.849;1.288;10;0.050;0.849;1.288;12;-0.299;0.892;1.252;13;-0.422;0.653;1.336;14;-0.485;0.869;1.180;15;-0.461;0.801;1.236;16;-0.174;0.882;1.296;17;-0.233;0.719;1.079;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.237;0;-0.238;0.954;1.284;1;-0.248;0.990;1.320;2;-0.372;1.132;1.297;3;-0.184;1.365;1.308;4;-0.372;1.132;1.297;5;-0.485;0.975;1.205;6;-0.412;0.816;1.133;7;-0.386;0.757;1.126;8;-0.096;1.111;1.400;9;0.017;1.111;1.400;10;0.050;0.849;1.288;10;0.050;0.849;1.288;12;-0.299;0.892;1.252;13;-0.422;0.653;1.336;14;-0.485;0.869;1.180;15;-0.461;0.801;1.236;16;-0.174;0.882;1.296;17;-0.233;0.719;1.079;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.244;0;-0.238;0.954;1.284;1;-0.248;0.990;1.320;2;-0.372;1.132;1.297;3;-0.184;1.365;1.308;4;-0.372;1.132;1.297;5;-0.485;0.975;1.205;6;-0.412;0.816;1.133;7;-0.386;0.757;1.126;8;-0.096;1.111;1.400;9;0.017;1.111;1.400;10;0.050;0.849;1.288;10;0.050;0.849;1.288;12;-0.299;0.892;1.252;13;-0.422;0.653;1.336;14;-0.485;0.869;1.180;15;-0.461;0.801;1.236;16;-0.174;0.882;1.296;17;-0.233;0.719;1.079;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.252;0;-0.238;0.954;1.284;1;-0.248;0.990;1.320;2;-0.372;1.132;1.297;3;-0.184;1.365;1.308;4;-0.372;1.132;1.297;5;-0.485;0.975;1.205;6;-0.412;0.816;1.133;7;-0.386;0.757;1.126;8;-0.096;1.111;1.400;9;0.017;1.111;1.400;10;0.050;0.849;1.288;10;0.050;0.849;1.288;12;-0.299;0.892;1.252;13;-0.422;0.653;1.336;14;-0.485;0.869;1.180;15;-0.461;0.801;1.236;16;-0.174;0.882;1.296;17;-0.233;0.719;1.079;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.259;0;-0.234;0.955;1.284;1;-0.246;0.990;1.319;2;-0.366;1.132;1.284;3;-0.176;1.364;1.300;4;-0.366;1.132;1.284;5;-0.461;0.976;1.170;6;-0.413;0.821;1.102;7;-0.391;0.762;1.097;8;-0.090;1.112;1.397;9;0.029;1.112;1.397;10;0.061;0.850;1.271;10;0.061;0.850;1.271;12;-0.295;0.892;1.250;13;-0.416;0.651;1.331;14;-0.454;0.879;1.138;15;-0.424;0.873;1.093;16;-0.170;0.883;1.297;17;-0.171;0.738;1.033;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.266;0;-0.234;0.955;1.284;1;-0.246;0.990;1.319;2;-0.366;1.132;1.284;3;-0.176;1.364;1.300;4;-0.366;1.132;1.284;5;-0.461;0.976;1.170;6;-0.413;0.821;1.102;7;-0.391;0.762;1.097;8;-0.090;1.112;1.397;9;0.029;1.112;1.397;10;0.061;0.850;1.271;10;0.061;0.850;1.271;12;-0.295;0.892;1.250;13;-0.416;0.651;1.331;14;-0.454;0.879;1.138;15;-0.424;0.873;1.093;16;-0.170;0.883;1.297;17;-0.171;0.738;1.033;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.274;0;-0.234;0.955;1.284;1;-0.246;0.990;1.319;2;-0.366;1.132;1.284;3;-0.176;1.364;1.300;4;-0.366;1.132;1.284;5;-0.461;0.976;1.170;6;-0.413;0.821;1.102;7;-0.391;0.762;1.097;8;-0.090;1.112;1.397;9;0.029;1.112;1.397;10;0.061;0.850;1.271;10;0.061;0.850;1.271;12;-0.295;0.892;1.250;13;-0.416;0.651;1.331;14;-0.454;0.879;1.138;15;-0.424;0.873;1.093;16;-0.170;0.883;1.297;17;-0.171;0.738;1.033;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.280;0;-0.234;0.955;1.284;1;-0.246;0.990;1.319;2;-0.366;1.132;1.284;3;-0.176;1.364;1.300;4;-0.366;1.132;1.284;5;-0.461;0.976;1.170;6;-0.413;0.821;1.102;7;-0.391;0.762;1.097;8;-0.090;1.112;1.397;9;0.029;1.112;1.397;10;0.061;0.850;1.271;10;0.061;0.850;1.271;12;-0.295;0.892;1.250;13;-0.416;0.651;1.331;14;-0.454;0.879;1.138;15;-0.424;0.873;1.093;16;-0.170;0.883;1.297;17;-0.171;0.738;1.033;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.288;0;-0.234;0.955;1.284;1;-0.246;0.990;1.319;2;-0.366;1.132;1.284;3;-0.176;1.364;1.300;4;-0.366;1.132;1.284;5;-0.461;0.976;1.170;6;-0.413;0.821;1.102;7;-0.391;0.762;1.097;8;-0.090;1.112;1.397;9;0.029;1.112;1.397;10;0.061;0.850;1.271;10;0.061;0.850;1.271;12;-0.295;0.892;1.250;13;-0.416;0.651;1.331;14;-0.454;0.879;1.138;15;-0.424;0.873;1.093;16;-0.170;0.883;1.297;17;-0.171;0.738;1.033;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.296;0;-0.227;0.956;1.280;1;-0.240;0.991;1.315;2;-0.358;1.130;1.267;3;-0.168;1.364;1.286;4;-0.358;1.130;1.267;5;-0.442;0.976;1.141;6;-0.402;0.828;1.064;7;-0.386;0.770;1.062;8;-0.079;1.115;1.384;9;0.040;1.115;1.384;10;0.076;0.853;1.252;10;0.076;0.853;1.252;12;-0.288;0.892;1.246;13;-0.411;0.651;1.328;14;-0.454;0.879;1.138;15;-0.419;0.887;1.073;16;-0.163;0.884;1.295;17;-0.088;0.760;1.000;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.303;0;-0.227;0.956;1.280;1;-0.240;0.991;1.315;2;-0.358;1.130;1.267;3;-0.168;1.364;1.286;4;-0.358;1.130;1.267;5;-0.442;0.976;1.141;6;-0.402;0.828;1.064;7;-0.386;0.770;1.062;8;-0.079;1.115;1.384;9;0.040;1.115;1.384;10;0.076;0.853;1.252;10;0.076;0.853;1.252;12;-0.288;0.892;1.246;13;-0.411;0.651;1.328;14;-0.454;0.879;1.138;15;-0.419;0.887;1.073;16;-0.163;0.884;1.295;17;-0.088;0.760;1.000;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.310;0;-0.227;0.956;1.280;1;-0.240;0.991;1.315;2;-0.358;1.130;1.267;3;-0.168;1.364;1.286;4;-0.358;1.130;1.267;5;-0.442;0.976;1.141;6;-0.402;0.828;1.064;7;-0.386;0.770;1.062;8;-0.079;1.115;1.384;9;0.040;1.115;1.384;10;0.076;0.853;1.252;10;0.076;0.853;1.252;12;-0.288;0.892;1.246;13;-0.411;0.651;1.328;14;-0.454;0.879;1.138;15;-0.419;0.887;1.073;16;-0.163;0.884;1.295;17;-0.088;0.760;1.000;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.317;0;-0.227;0.956;1.280;1;-0.240;0.991;1.315;2;-0.358;1.130;1.267;3;-0.168;1.364;1.286;4;-0.358;1.130;1.267;5;-0.442;0.976;1.141;6;-0.402;0.828;1.064;7;-0.386;0.770;1.062;8;-0.079;1.115;1.384;9;0.040;1.115;1.384;10;0.076;0.853;1.252;10;0.076;0.853;1.252;12;-0.288;0.892;1.246;13;-0.411;0.651;1.328;14;-0.454;0.879;1.138;15;-0.419;0.887;1.073;16;-0.163;0.884;1.295;17;-0.088;0.760;1.000;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.325;0;-0.227;0.956;1.280;1;-0.240;0.991;1.315;2;-0.358;1.130;1.267;3;-0.168;1.364;1.286;4;-0.358;1.130;1.267;5;-0.442;0.976;1.141;6;-0.402;0.828;1.064;7;-0.386;0.770;1.062;8;-0.079;1.115;1.384;9;0.040;1.115;1.384;10;0.076;0.853;1.252;10;0.076;0.853;1.252;12;-0.288;0.892;1.246;13;-0.411;0.651;1.328;14;-0.454;0.879;1.138;15;-0.419;0.887;1.073;16;-0.163;0.884;1.295;17;-0.088;0.760;1.000;18;-0.104;0.767;1.337;19;-0.226;0.723;1.329
18.332;0;-0.218;0.958;1.272;1;-0.231;0.993;1.305;2;-0.351;1.131;1.250;3;-0.158;1.362;1.262;4;-0.351;1.131;1.250;5;-0.420;0.975;1.114;6;-0.359;0.837;1.037;7;-0.343;0.784;1.028;8;-0.064;1.120;1.359;9;0.052;1.120;1.359;10;0.084;0.855;1.226;10;0.084;0.855;1.226;12;-0.279;0.892;1.239;13;-0.406;0.657;1.327;14;-0.454;0.879;1.138;15;-0.396;0.890;1.023;16;-0.152;0.887;1.287;17;0.128;0.859;1.224;18;-0.194;0.738;1.226;19;-0.174;0.755;1.135
18.340;0;-0.218;0.958;1.272;1;-0.231;0.993;1.305;2;-0.351;1.131;1.250;3;-0.158;1.362;1.262;4;-0.351;1.131;1.250;5;-0.420;0.975;1.114;6;-0.359;0.837;1.037;7;-0.343;0.784;1.028;8;-0.064;1.120;1.359;9;0.052;1.120;1.359;10;0.084;0.855;1.226;10;0.084;0.855;1.226;12;-0.279;0.892;1.239;13;-0.406;0.657;1.327;14;-0.454;0.879;1.138;15;-0.396;0.890;1.023;16;-0.152;0.887;1.287;17;0.128;0.859;1.224;18;-0.194;0.738;1.226;19;-0.174;0.755;1.135
18.347;0;-0.218;0.958;1.272;1;-0.231;0.993;1.305;2;-0.351;1.131;1.250;3;-0.158;1.362;1.262;4;-0.351;1.131;1.250;5;-0.420;0.975;1.114;6;-0.359;0.837;1.037;7;-0.343;0.784;1.028;8;-0.064;1.120;1.359;9;0.052;1.120;1.359;10;0.084;0.855;1.226;10;0.084;0.855;1.226;12;-0.279;0.892;1.239;13;-0.406;0.657;1.327;14;-0.454;0.879;1.138;15;-0.396;0.890;1.023;16;-0.152;0.887;1.287;17;0.128;0.859;1.224;18;-0.194;0.738;1.226;19;-0.174;0.755;1.135
18.355;0;-0.218;0.958;1.272;1;-0.231;0.993;1.305;2;-0.351;1.131;1.250;3;-0.158;1.362;1.262;4;-0.351;1.131;1.250;5;-0.420;0.975;1.114;6;-0.359;0.837;1.037;7;-0.343;0.784;1.028;8;-0.064;1.120;1.359;9;0.052;1.120;1.359;10;0.084;0.855;1.226;10;0.084;0.855;1.226;12;-0.279;0.892;1.239;13;-0.406;0.657;1.327;14;-0.454;0.879;1.138;15;-0.396;0.890;1.023;16;-0.152;0.887;1.287;17;0.128;0.859;1.224;18;-0.194;0.738;1.226;19;-0.174;0.755;1.135
18.365;0;-0.205;0.961;1.257;1;-0.217;0.996;1.286;2;-0.343;1.132;1.228;3;-0.151;1.360;1.234;4;-0.343;1.132;1.228;5;-0.396;0.971;1.087;6;-0.317;0.834;1.019;7;-0.309;0.787;1.009;8;-0.049;1.126;1.327;9;0.061;1.126;1.327;10;0.089;0.853;1.207;10;0.089;0.853;1.207;12;-0.269;0.893;1.229;13;-0.402;0.664;1.325;14;-0.454;0.879;1.138;15;-0.380;0.891;0.989;16;-0.137;0.890;1.271;17;0.182;0.881;1.232;18;-0.188;0.753;1.228;19;-0.195;0.759;1.130
18.374;0;-0.205;0.961;1.257;1;-0.217;0.996;1.286;2;-0.343;1.132;1.228;3;-0.151;1.360;1.234;4;-0.343;1.132;1.228;5;-0.396;0.971;1.087;6;-0.317;0.834;1.019;7;-0.309;0.787;1.009;8;-0.049;1.126;1.327;9;0.061;1.126;1.327;10;0.089;0.853;1.207;10;0.089;0.853;1.207;12;-0.269;0.893;1.229;13;-0.402;0.664;1.325;14;-0.454;0.879;1.138;15;-0.380;0.891;0.989;16;-0.137;0.890;1.271;17;0.182;0.881;1.232;18;-0.188;0.753;1.228;19;-0.195;0.759;1.130
18.381;0;-0.205;0.961;1.257;1;-0.217;0.996;1.286;2;-0.343;1.132;1.228;3;-0.151;1.360;1.234;4;-0.343;1.132;1.228;5;-0.396;0.971;1.087;6;-0.317;0.834;1.019;7;-0.309;0.787;1.009;8;-0.049;1.126;1.327;9;0.061;1.126;1.327;10;0.089;0.853;1.207;10;0.089;0.853;1.207;12;-0.269;0.893;1.229;13;-0.402;0.664;1.325;14;-0.454;0.879;1.138;15;-0.380;0.891;0.989;16;-0.137;0.890;1.271;17;0.182;0.881;1.232;18;-0.188;0.753;1.228;19;-0.195;0.759;1.130
18.389;0;-0.205;0.961;1.257;1;-0.217;0.996;1.286;2;-0.343;1.132;1.228;3;-0.151;1.360;1.234;4;-0.343;1.132;1.228;5;-0.396;0.971;1.087;6;-0.317;0.834;1.019;7;-0.309;0.787;1.009;8;-0.049;1.126;1.327;9;0.061;1.126;1.327;10;0.089;0.853;1.207;10;0.089;0.853;1.207;12;-0.269;0.893;1.229;13;-0.402;0.664;1.325;14;-0.454;0.879;1.138;15;-0.380;0.891;0.989;16;-0.137;0.890;1.271;17;0.182;0.881;1.232;18;-0.188;0.753;1.228;19;-0.195;0.759;1.130
18.396;0;-0.193;0.963;1.240;1;-0.203;0.998;1.264;2;-0.332;1.132;1.201;3;-0.144;1.356;1.197;4;-0.332;1.132;1.201;5;-0.380;0.970;1.070;6;-0.298;0.834;1.007;7;-0.288;0.788;0.995;8;-0.034;1.132;1.288;9;0.070;1.132;1.288;10;0.094;0.849;1.183;10;0.094;0.849;1.183;12;-0.260;0.895;1.218;13;-0.397;0.672;1.319;14;-0.454;0.879;1.138;15;-0.380;0.891;0.989;16;-0.123;0.893;1.253;17;0.193;0.885;1.237;18;-0.158;0.775;1.231;19;-0.193;0.766;1.131
18.404;0;-0.193;0.963;1.240;1;-0.203;0.998;1.264;2;-0.332;1.132;1.201;3;-0.144;1.356;1.197;4;-0.332;1.132;1.201;5;-0.380;0.970;1.070;6;-0.298;0.834;1.007;7;-0.288;0.788;0.995;8;-0.034;1.132;1.288;9;0.070;1.132;1.288;10;0.094;0.849;1.183;10;0.094;0.849;1.183;12;-0.260;0.895;1.218;13;-0.397;0.672;1.319;14;-0.454;0.879;1.138;15;-0.380;0.891;0.989;16;-0.123;0.893;1.253;17;0.193;0.885;1.237;18;-0.158;0.775;1.231;19;-0.193;0.766;1.131
18.411;0;-0.193;0.963;1.240;1;-0.203;0.998;1.264;2;-0.332;1.132;1.201;3;-0.144;1.356;1.197;4;-0.332;1.132;1.201;5;-0.380;0.970;1.070;6;-0.298;0.834;1.007;7;-0.288;0.788;0.995;8;-0.034;1.132;1.288;9;0.070;1.132;1.288;10;0.094;0.849;1.183;10;0.094;0.849;1.183;12;-0.260;0.895;1.218;13;-0.397;0.672;1.319;14;-0.454;0.879;1.138;15;-0.380;0.891;0.989;16;-0.123;0.893;1.253;17;0.193;0.885;1.237;18;-0.158;0.775;1.231;19;-0.193;0.766;1.131
18.418;0;-0.193;0.963;1.240;1;-0.203;0.998;1.264;2;-0.332;1.132;1.201;3;-0.144;1.356;1.197;4;-0.332;1.132;1.201;5;-0.380;0.970;1.070;6;-0.298;0.834;1.007;7;-0.288;0.788;0.995;8;-0.034;1.132;1.288;9;0.070;1.132;1.288;10;0.094;0.849;1.183;10;0.094;0.849;1.183;12;-0.260;0.895;1.218;13;-0.397;0.672;1.319;14;-0.454;0.879;1.138;15;-0.380;0.891;0.989;16;-0.123;0.893;1.253;17;0.193;0.885;1.237;18;-0.158;0.775;1.231;19;-0.193;0.766;1.131
18.425;0;-0.182;0.965;1.220;1;-0.189;1.001;1.240;2;-0.321;1.133;1.171;3;-0.135;1.350;1.157;4;-0.321;1.133;1.171;5;-0.368;0.969;1.055;6;-0.286;0.832;0.998;7;-0.275;0.787;0.986;8;-0.021;1.134;1.252;9;0.083;1.134;1.252;10;0.100;0.845;1.160;10;0.100;0.845;1.160;12;-0.250;0.897;1.203;13;-0.391;0.682;1.311;14;-0.454;0.879;1.138;15;-0.380;0.891;0.989;16;-0.111;0.895;1.235;17;0.198;0.886;1.217;18;-0.123;0.776;1.215;19;-0.190;0.770;1.128
18.432;0;-0.182;0.965;1.220;1;-0.189;1.001;1.240;2;-0.321;1.133;1.171;3;-0.135;1.350;1.157;4;-0.321;1.133;1.171;5;-0.368;0.969;1.055;6;-0.286;0.832;0.998;7;-0.275;0.787;0.986;8;-0.021;1.134;1.252;9;0.083;1.134;1.252;10;0.100;0.845;1.160;10;0.100;0.845;1.160;12;-0.250;0.897;1.203;13;-0.391;0.682;1.311;14;-0.454;0.879;1.138;15;-0.380;0.891;0.989;16;-0.111;0.895;1.235;17;0.198;0.886;1.217;18;-0.123;0.776;1.215;19;-0.190;0.770;1.128
18.444;0;-0.182;0.965;1.220;1;-0.189;1.001;1.240;2;-0.321;1.133;1.171;3;-0.135;1.350;1.157;4;-0.321;1.133;1.171;5;-0.368;0.969;1.055;6;-0.286;0.832;0.998;7;-0.275;0.787;0.986;8;-0.021;1.134;1.252;9;0.083;1.134;1.252;10;0.100;0.845;1.160;10;0.100;0.845;1.160;12;-0.250;0.897;1.203;13;-0.391;0.682;1.311;14;-0.454;0.879;1.138;15;-0.380;0.891;0.989;16;-0.111;0.895;1.235;17;0.198;0.886;1.217;18;-0.123;0.776;1.215;19;-0.190;0.770;1.128
